x,y,temperature
-8213372.257787009,4960096.680191575,26.466666666666665
-8213360.383707992,4960105.727439132,26.36666666666666
-8213356.30199333,4960106.70552045,26.37222222222222
-8213352.591343637,4960107.9281222345,26.472222222222225
-8213349.066226427,4960109.150724171,26.472222222222225
-8213346.097706674,4960109.884285407,26.472222222222225
-8213339.418537226,4960110.3733262615,26.272222222222226
-8213334.40916014,4960111.351408044,26.272222222222226
-8213319.937626338,4960113.796612925,26.272222222222226
-8213312.330794468,4960114.530174508,26.272222222222226
-8213305.651625019,4960115.5082567055,26.37222222222222
-8213298.601390602,4960115.5082567055,26.37222222222222
-8213292.664351092,4960116.486338999,26.272222222222226
-8213289.510298854,4960119.176065815,26.272222222222226
-8213273.554505173,4960124.066480096,26.272222222222226
-8213265.762140817,4960126.511688153,26.272222222222226
-8213257.413179008,4960130.424022315,26.172222222222224
-8213247.765489807,4960134.336358039,26.172222222222224
-8213237.932268119,4960138.493216459,25.977777777777778
-8213227.727981464,4960142.894597885,25.977777777777778
-8213218.080292261,4960148.274066759,25.977777777777778
-8213208.247070575,4960155.609710898,25.977777777777778
-8213198.228316404,4960162.700838788,25.877777777777776
-8213189.322757139,4960170.28101566,25.877777777777776
-8213181.3448603,4960178.594764784,25.777777777777782
-8213175.40782079,4960186.663998624,25.777777777777782
-8213172.810366006,4960198.401077899,25.777777777777782
-8213174.109093398,4960213.316969778,25.777777777777782
-8213183.200185146,4960240.703584518,25.677777777777777
-8213190.621484533,4960255.619540836,25.677777777777777
-8213198.228316404,4960269.068373391,25.677777777777777
-8213205.649615789,4960282.2726996895,25.677777777777777
-8213212.143252753,4960294.254418591,25.677777777777777
-8213219.5645521395,4960306.725202814,25.677777777777777
-8213228.655643886,4960318.706951638,25.677777777777777
-8213252.032736954,4960341.203335975,25.677777777777777
-8213266.689803242,4960351.228915209,25.677777777777777
-8213282.460064437,4960359.787344628,25.777777777777782
-8213298.786923087,4960366.878620386,25.777777777777782
-8213316.04144416,4960373.480847259,25.877777777777776
-8213334.223627657,4960378.860442818,25.877777777777776
-8213352.962408606,4960382.772877806,25.577777777777783
-8213372.443319496,4960385.707205077,25.577777777777783
-8213392.480827838,4960386.685314362,25.683333333333337
