x,y,temperature
-10024099.54781003,3507355.858117909,32.20000000000001
-10024098.805680092,3507352.215045326,32.20000000000001
-10024098.620147606,3507348.1433771984,32.20000000000001
-10024098.434615122,3507343.8574121557,32.20000000000001
-10024098.063550154,3507339.7857466973,32.20000000000001
-10024096.76482276,3507335.714082543,32.20000000000001
-10024094.167367976,3507332.071015717,32.20000000000001
-10024090.82778325,3507329.49943976,32.20000000000001
-10024086.560536103,3507327.3564601922,32.20000000000001
-10024081.736691503,3507325.4277788904,32.20000000000001
-10024076.356249448,3507323.284800007,32.20000000000001
-10024070.604742425,3507320.927523654,32.20000000000001
-10024064.482170431,3507318.5702477354,32.20000000000001
-10024058.174065951,3507315.998674502,32.20000000000001
-10024051.865961473,3507313.212804086,32.20000000000001
-10024045.372324511,3507310.426934279,32.20000000000001
-10024038.322090093,3507308.712553161,32.099999999999994
-10024031.271855677,3507306.9981722757,32.099999999999994
-10024024.22162126,3507306.3552795025,32.099999999999994
-10024017.171386844,3507306.140981919,32.099999999999994
-10024010.306684911,3507305.926684338,32.099999999999994
-10023996.39174856,3507306.5695770895,32.099999999999994
-10023989.712579112,3507307.2124698735,32.0
-10023983.033409666,3507308.4982555388,32.0
-10023983.033409666,3507308.4982555388,32.0
-10023970.231668225,3507311.4984225943,32.0
-10023964.294628715,3507313.8556972053,32.0
-10023958.357589208,3507316.212972252,32.0
-10023952.791614667,3507318.5702477354,32.0
-10023947.782237582,3507321.356119321,32.0
-10023942.772860495,3507323.927693634,31.900000000000002
-10023938.13454838,3507325.8563747094,31.900000000000002
-10023933.496236263,3507327.5707581337,31.900000000000002
-10023929.043456633,3507328.8565458516,31.900000000000002
-10023926.074936876,3507330.785227672,31.900000000000002
-10023924.590676999,3507333.356803889,31.900000000000002
-10023938.691145834,3507330.142333701,32.099999999999994
-10023944.257120373,3507327.3564601922,32.0
-10023950.008627396,3507324.5705872946,32.0
-10023955.760134421,3507321.356119321,31.900000000000002
-10023955.760134421,3507321.356119321,31.900000000000002
-10023969.118473317,3507315.7843767563,31.800000000000004
-10023976.168707734,3507313.6413994944,31.800000000000004
-10023983.404474637,3507311.712720268,31.800000000000004
-10023991.382371474,3507310.212636627,31.800000000000004
-10023999.360268315,3507309.14114842,31.800000000000004
-10024007.52369764,3507308.4982555388,31.800000000000004
-10024015.316061996,3507308.712553161,31.800000000000004
-10024023.293958835,3507309.355446054,31.800000000000004
-10024031.45738816,3507310.6412319345,31.800000000000004
-10024039.249752516,3507312.7842086926,31.800000000000004
-10024046.856584387,3507315.14148354,31.800000000000004
-10024054.463416258,3507317.7130565993,31.800000000000004
-10024062.070248129,3507320.4989279984,31.800000000000004
-10024069.67708,3507323.49909788,31.800000000000004
-10024076.9128469,3507326.4992684675,31.800000000000004
-10024084.334146287,3507328.8565458516,31.800000000000004
-10024091.569913188,3507330.785227672,31.900000000000002
-10024099.918875,3507331.213823673,31.900000000000002
-10024108.638901778,3507330.9995256723,31.900000000000002
-10024117.173396071,3507330.5709296786,31.900000000000002
-10024125.707890367,3507329.713737736,31.800000000000004
-10024134.056852175,3507329.0708438167,31.800000000000004
-10024142.591346469,3507328.4279499315,31.800000000000004
-10024151.125840763,3507327.7850560774,31.800000000000004
-10024159.660335058,3507326.7135663927,31.800000000000004
-10024176.172726192,3507321.9990128507,31.800000000000004
-10024184.336155517,3507318.5702477354,31.800000000000004
-10024191.942987388,3507314.9271858083,31.800000000000004
-10024191.942987388,3507314.9271858083,31.800000000000004
-10024205.486858767,3507305.498089189,31.800000000000004
-10024211.794963246,3507299.069163675,31.800000000000004
-10024217.360937787,3507291.997349356,31.800000000000004
-10024221.813717417,3507284.2826473005,31.800000000000004
-10024225.89543208,3507275.9250586773,31.800000000000004
-10024229.606081774,3507266.92458475,31.800000000000004
-10024232.203536559,3507258.138413952,31.800000000000004
-10024234.244393889,3507249.3522492116,31.700000000000003
-10024236.099718736,3507240.3517940505,31.700000000000003
-10024237.955043582,3507231.3513452443,31.700000000000003
-10024240.366965884,3507222.56519897,31.700000000000003
-10024243.149953153,3507214.8505389416,31.700000000000003
-10024246.118472908,3507208.4216591525,31.700000000000003
-10024248.901460176,3507202.849965958,31.700000000000003
-10024251.869979931,3507197.7068667095,31.700000000000003
-10024255.39509714,3507192.563769536,31.700000000000003
-10024259.476811802,3507187.2063788553,31.700000000000003
-10024264.115123918,3507181.8489904245,31.700000000000003
-10024269.68109846,3507176.2773088473,31.700000000000003
-10024275.803670451,3507170.9199250117,31.700000000000003
-10024282.482839901,3507165.991133872,31.700000000000003
-10024289.904139288,3507161.490934929,31.700000000000003
-10024297.882036127,3507158.062212993,31.700000000000003
-10024306.045465453,3507155.2763770996,31.700000000000003
-10024323.671051493,3507151.8476568344,31.700000000000003
-10024332.947675727,3507150.9904769124,31.800000000000004
-10024342.038767474,3507151.204771888,31.800000000000004
-10024350.758794254,3507152.490541814,31.800000000000004
-10024350.758794254,3507152.490541814,31.800000000000004
-10024375.063549744,3507159.9908689694,31.800000000000004
-10024382.8559141,3507163.8481817967,31.900000000000002
-10024390.277213484,3507168.5626768377,31.900000000000002
-10024397.3274479,3507173.7057643244,32.0
-10024403.821084864,3507179.920331143,32.0
-10024409.94365686,3507186.5634921244,32.0
-10024415.324098913,3507193.4209522544,32.0
