x,y,temperature
-13616917.745446954,6038604.456499932,33.699999999999996
-13616921.641629132,6038606.382094135,33.699999999999996
-13616926.094408765,6038606.932263987,33.699999999999996
-13616939.267215172,6038605.281754538,33.6
-13616966.16942545,6038606.382094135,33.6
-13616986.021401307,6038607.207348925,33.6
-13616996.040155478,6038607.757518829,33.6
-13617006.80103959,6038609.132943742,33.6
-13617017.005326243,6038612.433964428,33.6
-13617027.766210355,6038614.0844752425,33.6
-13617038.712626949,6038614.909730768,33.6
-13617049.47351106,6038616.28515682,33.6
-13617060.234395169,6038617.385497819,33.6
-13617071.366344249,6038617.93566837,33.6
-13617082.683825813,6038617.93566837,33.6
-13617094.186839862,6038618.485838959,33.6
-13617105.504321426,6038618.485838959,33.6
-13617116.636270504,6038618.210753662,33.6
-13617128.139284551,6038619.03600958,33.50000000000001
-13617139.456766116,6038619.586180238,33.50000000000001
-13617151.51637762,6038619.861265579,33.50000000000001
-13617163.390456637,6038620.411436289,33.50000000000001
-13617175.450068139,6038620.961607034,33.50000000000001
-13617187.32414716,6038622.061948628,33.50000000000001
-13617198.270563751,6038623.712461283,33.400000000000006
-13617209.031447861,6038624.262632238,33.400000000000006
-13617219.421267003,6038623.987546756,33.400000000000006
-13617229.254488692,6038624.262632238,33.400000000000006
-13617237.417918015,6038624.537717729,33.400000000000006
-13617243.91155498,6038624.262632238,33.400000000000006
-13617275.637609856,6038606.932263987,33.3
-13617276.565272275,6038583.550076205,33.3
-13617276.936337246,6038569.245710176,33.3
-13617277.121869732,6038554.666284558,33.2
-13617277.678467184,6038539.261635167,33.2
-13617277.863999669,6038523.857013244,33.10000000000001
-13617277.863999669,6038508.452418789,33.10000000000001
-13617277.678467184,6038493.0478518065,33.0
-13617278.049532153,6038478.1934739435,33.0
-13617278.606129609,6038463.889282364,33.0
-13617278.977194577,6038450.135274337,33.0
-13617279.162727062,6038436.656367714,33.0
-13617279.533792032,6038423.452561208,33.0
-13617279.719324514,6038410.248774883,32.900000000000006
-13617280.27592197,6038397.320086997,32.900000000000006
-13617280.27592197,6038385.216652041,32.900000000000006
-13617280.832519425,6038374.213544069,32.900000000000006
-13617281.018051907,6038363.48552729,32.79999999999999
-13617281.389116878,6038353.857831268,32.79999999999999
-13617281.018051907,6038345.33045232,32.79999999999999
-13617281.018051907,6038338.178463565,32.79999999999999
-13617281.018051907,6038332.95201399,32.79999999999999
-13617279.904857002,6038323.5994279,32.79999999999999
-13617280.27592197,6038318.648062897,32.79999999999999
-13617280.27592197,6038318.648062897,32.79999999999999
-13617282.873376755,6038308.195190536,32.79999999999999
-13617286.584026447,6038305.169361425,32.79999999999999
-13617291.964468505,6038303.2438343605,32.79999999999999
-13617298.272572981,6038302.693683846,32.79999999999999
-13617305.137274913,6038302.693683846,32.79999999999999
-13617312.744106784,6038302.418608605,32.79999999999999
-13617320.722003626,6038301.868458147,32.79999999999999
-13617328.699900465,6038301.593382929,32.79999999999999
-13617336.49226482,6038301.318307723,32.79999999999999
-13617344.655694146,6038301.043232524,32.79999999999999
-13617353.56125341,6038300.218006982,32.70000000000001
-13617363.394475095,6038299.667856663,32.70000000000001
-13617373.784294236,6038299.392781516,32.79999999999999
-13617384.545178346,6038299.117706379,32.79999999999999
-13617395.120529972,6038299.117706379,32.70000000000001
-13617405.32481663,6038298.567556131,32.70000000000001
-13617415.3435708,6038298.29248102,32.70000000000001
-13617424.805727515,6038298.84263125,32.70000000000001
-13617434.267884234,6038299.117706379,32.70000000000001
-13617444.47217089,6038298.017405917,32.70000000000001
-13617454.86199003,6038296.9171055965,32.70000000000001
-13617465.25180917,6038297.192180662,32.70000000000001
