x,y,temperature
-11881324.618072432,4186605.8081787364,38.21666666666667
-11881317.938902983,4186606.489051683,38.21666666666667
-11881311.074201051,4186607.6238400205,38.11666666666667
-11881296.231602278,4186610.801247986,38.01111111111111
-11881288.81030289,4186612.162994535,38.01111111111111
-11881281.017938536,4186613.7516990546,37.91111111111111
-11881273.411106667,4186615.5673616426,37.91111111111111
-11881265.61874231,4186617.8369402946,37.71111111111111
-11881257.64084547,4186620.560435292,37.71111111111111
-11881249.477416147,4186623.2839309587,37.71111111111111
-11881241.499519305,4186626.2343853535,37.71111111111111
-11881233.521622464,4186629.4117986574,37.71111111111111
-11881225.543725625,4186632.8161710678,37.71111111111111
-11881217.75136127,4186636.2205445236,37.71111111111111
-11881209.958996914,4186639.851877363,37.71111111111111
-11881202.537697528,4186643.483211394,37.71111111111111
-11881195.11639814,4186647.1145466156,37.71111111111111
-11881187.880631238,4186650.5189244677,37.41111111111112
-11881180.644864338,4186654.150261996,37.41111111111112
-11881173.59462992,4186658.008559426,37.41111111111112
-11881166.544395505,4186661.866858199,37.41111111111112
-11881159.67969357,4186665.9521171884,37.41111111111112
-11881146.135822194,4186674.3495987337,37.41111111111112
-11881139.827717714,4186678.6618214627,37.3111111111111
-11881133.70514572,4186683.201005095,37.3111111111111
-11881127.582573727,4186687.7401905884,37.111111111111114
-11881122.016599186,4186692.2793779434,37.111111111111114
-11881116.450624647,4186696.818567158,37.01111111111111
-11881091.218206733,4186719.968461095,37.211111111111116
-11881086.579894619,4186724.734621737,36.91111111111111
-11881081.756050017,4186729.72774461,36.91111111111111
-11881077.1177379,4186734.947830022,36.91111111111111
-11881072.664958268,4186740.3948782915,36.91111111111111
-11881068.397711122,4186745.3880082252,36.91111111111111
-11881064.315996459,4186750.3811404104,36.91111111111111
-11881060.605346765,4186755.374274847,36.71111111111111
-11881057.080229558,4186759.9134899247,36.71111111111111
-11881053.369579865,4186764.4527068646,36.81111111111111
-11881049.844462655,4186768.7649646793,36.81111111111111
-11881046.504877932,4186772.623302042,36.71111111111111
-11881043.165293207,4186776.708601892,36.71111111111111
-11881040.196773455,4186780.339980802,36.611111111111114
-11881037.970383639,4186783.2904770435,36.611111111111114
-11881019.231602687,4186793.503739333,38.2
-11881016.634147903,4186796.6812006333,38.3
-11881010.51157591,4186805.986628257,38.3
-11881007.728588639,4186811.2067496157,38.2
-11881004.5745364,4186817.3347213077,38.2
-11881001.420484161,4186823.008772194,37.900000000000006
-11880997.895366952,4186828.682825989,37.900000000000006
-11880994.370249743,4186834.3568826914,38.099999999999994
-11880990.103002597,4186839.803979859,38.099999999999994
-11880990.103002597,4186839.803979859,37.900000000000006
