x,y,temperature
-11716776.41402896,4869674.486859535,32.55555555555556
-11716729.659842826,4870326.016919572,30.444444444444443
-11716729.659842826,4870315.355614634,30.444444444444443
-11716731.329635188,4870279.252644407,30.333333333333332
-11716731.886232642,4870271.256702337,30.333333333333332
-11716732.628362583,4870244.845909196,30.11111111111111
-11716732.813895067,4870236.123093887,30.11111111111111
-11721007.482341528,4868982.298208702,29.055555555555557
-11721008.224471467,4868918.58148557,29.0
-11721007.482341528,4868909.133032956,29.0
-11721005.812549166,4868899.684589346,29.166666666666668
-11721005.255951712,4868890.9629570795,29.166666666666668
-11720246.79915444,4868844.447714511,29.333333333333332
-11720249.953206679,4868856.318771309,29.333333333333332
-11720180.378524935,4869816.710111561,29.444444444444443
-11720166.834653554,4869816.952401634,29.444444444444443
-11720140.303508248,4869816.952401634,29.555555555555557
-11720126.75963687,4869816.710111561,29.555555555555557
-11716778.269353805,4869713.4950783085,32.166666666666664
-11716778.454886293,4869724.882599679,32.166666666666664
-11716778.269353805,4869736.754710347,32.27777777777778
-11716777.898288837,4869749.59598891,32.27777777777778
-11716777.527223868,4869762.679572847,32.111111111111114
-11716777.527223868,4869775.763174045,32.111111111111114
-11716777.527223868,4869788.604503117,32.111111111111114
-11716775.67189902,4869802.899587113,32.111111111111114
-11716774.7442366,4869816.225531431,31.666666666666668
-11716774.558704114,4869830.036074434,31.666666666666668
-11716774.187639145,4869843.119764497,31.61111111111111
-11716774.187639145,4869855.718889759,31.61111111111111
-11716774.187639145,4869868.318031028,31.61111111111111
-11716774.187639145,4869880.19031341,31.61111111111111
-11716774.187639145,4869892.304901921,31.5
-11716774.373171628,4869903.934920814,31.5
-11716774.002106661,4869929.375634693,31.27777777777778
-11716771.96124933,4869934.948371208,31.27777777777778
-11716752.294805955,4869940.278817763,31.27777777777778
-11716744.316909114,4869940.278817763,31.27777777777778
-11716735.596882336,4869940.521110856,31.27777777777778
-11716726.320258103,4869940.763403954,31.27777777777778
-11716716.858101385,4869941.00569706,31.27777777777778
-11716707.581477154,4869941.247990171,31.27777777777778
-11716698.304852922,4869941.247990171,31.61111111111111
-11716688.842696203,4869940.763403954,31.61111111111111
-11716679.56607197,4869940.763403954,31.61111111111111
-11716670.289447738,4869940.521110856,31.61111111111111
-11716661.012823503,4869940.521110856,31.61111111111111
-11716651.736199271,4869940.521110856,31.61111111111111
-11716642.830640009,4869940.521110856,31.0
-11716634.110613229,4869940.763403954,31.0
-11716625.576118937,4869941.247990171,31.5
-11716616.67055967,4869941.247990171,31.5
-11716607.39393544,4869941.00569706,31.5
-11716597.746246237,4869940.763403954,31.5
-11716587.727492066,4869941.00569706,31.0
-11716577.708737893,4869940.763403954,31.0
-11716567.87551621,4869940.763403954,31.38888888888889
-11716558.04229452,4869940.521110856,31.38888888888889
-11716548.580137804,4869940.763403954,31.11111111111111
-11716539.489046054,4869940.763403954,31.11111111111111
-11716530.769019276,4869940.763403954,31.11111111111111
-11716516.297485473,4869940.036524676,31.11111111111111
-11716509.80384851,4869939.551938519,31.11111111111111
-11716504.052341487,4869939.551938519,31.11111111111111
-11716499.228496885,4869940.521110856,30.88888888888889
-11716495.33231471,4869941.97486954,30.88888888888889
-11716492.178262468,4869944.397801153,31.27777777777778
-11716490.137405138,4869947.305319871,31.27777777777778
-11716488.467612775,4869958.208522654,31.0
-11716488.28208029,4869964.265862714,31.0
-11716488.28208029,4869971.776969525,31.166666666666668
-11716488.838677743,4869979.530376072,31.166666666666668
-11716488.467612775,4869988.979848498,30.77777777777778
-11716488.467612775,4869998.429329926,30.77777777777778
-11716489.209742714,4870007.394230889,31.11111111111111
-11716489.580807684,4870016.116845007,31.11111111111111
-11716489.02421023,4870025.808647473,31.166666666666668
-11716488.28208029,4870033.319800897,31.166666666666668
-11716486.983352898,4870040.104073396,30.77777777777778
-11716486.055690475,4870044.949985167,30.77777777777778
-11716484.942495566,4870048.099829086,31.27777777777778
-11716483.643768175,4870050.038195075,31.27777777777778
-11716479.56205351,4870051.976561439,31.27777777777778
-11716475.10927388,4870052.945744764,31.27777777777778
-11716469.172234371,4870054.884111698,31.11111111111111
-11716463.420727346,4870055.853295306,31.11111111111111
-11716456.184960445,4870056.8224790115,30.72222222222222
-11716456.184960445,4870056.8224790115,30.72222222222222
-11716439.115971856,4870054.399519929,31.38888888888889
-11716429.468282655,4870053.914928183,31.38888888888889
-11716419.449528484,4870053.18804061,31.0
-11716409.80183928,4870053.67263232,31.0
-11716400.339682564,4870054.6418158095,31.22222222222222
-11716391.619655784,4870054.399519929,31.22222222222222
-11716382.899629006,4870055.126407591,31.0
-11716373.808537258,4870056.580183076,31.0
-11716365.45957545,4870057.7916628085,31.27777777777778
-11716359.337003455,4870059.73003069,31.27777777777778
-11716354.142093884,4870061.668398949,30.88888888888889
-11716348.761651829,4870062.879879306,30.88888888888889
-11716343.010144806,4870064.3336559255,31.22222222222222
